Ind_ID,Gender,Has a car,Has a property,Children count,Income,Employment status,Education level,Marital status,Dwelling,Employment length,Has a mobile phone,Has a work phone,Has a phone,Has an email,Job title,Family member count,Is high risk,Age_date
5117778,F,Y,N,0,144000.0,Working,Secondary / secondary special,Widow,House / apartment,2027-03-12 11:11:26.391727,1,0,0,0,HR staff,1,0,2062-12-15 11:02:46.471042
5095310,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,2033-09-08 11:11:26.391727,1,0,0,0,Core staff,2,0,2057-03-31 11:02:46.471042
5050655,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,2026-05-19 11:11:26.391727,1,1,1,0,Accountants,2,0,2063-09-01 11:02:46.471042
5033817,F,Y,N,1,292500.0,State servant,Higher education,Married,House / apartment,2030-10-24 11:11:26.391727,1,0,1,0,Core staff,3,0,2067-05-06 11:02:46.471042
5052963,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2030-08-24 11:11:26.391727,1,0,0,0,Laborers,2,0,2050-11-05 11:02:46.471042
5113159,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,2029-05-10 11:11:26.391727,1,1,0,0,Laborers,1,0,2050-07-06 11:02:46.471042
5132800,F,N,Y,0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,2027-09-17 11:11:26.391727,1,0,0,0,Sales staff,1,0,2074-04-09 11:02:46.471042
5090549,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,2030-06-10 11:11:26.391727,1,0,0,0,Laborers,2,0,2065-03-28 11:02:46.471042
5054522,F,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,2029-11-02 11:11:26.391727,1,0,0,0,Laborers,3,0,2050-12-05 11:02:46.471042
5051061,F,N,N,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2027-02-18 11:11:26.391727,1,0,1,0,Laborers,4,0,2056-03-19 11:02:46.471042
5010707,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,2037-05-14 11:11:26.391727,1,0,1,0,Drivers,2,0,2066-12-09 11:02:46.471042
5028984,F,N,Y,0,193500.0,Working,Secondary / secondary special,Separated,House / apartment,2029-07-27 11:11:26.391727,1,1,1,1,Laborers,1,0,2075-09-14 11:02:46.471042
5028615,F,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,2029-05-27 11:11:26.391727,1,0,1,0,Sales staff,1,0,2052-10-02 11:02:46.471042
5126034,F,Y,Y,0,108000.0,Working,Secondary / secondary special,Separated,House / apartment,2026-01-16 11:11:26.391727,1,0,0,1,Cleaning staff,1,0,2070-07-10 11:02:46.471042
5021775,F,N,Y,0,292500.0,Commercial associate,Higher education,Civil marriage,House / apartment,2027-10-05 11:11:26.391727,1,0,0,0,Laborers,2,0,2063-04-09 11:02:46.471042
5046415,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,2027-10-22 11:11:26.391727,1,0,1,0,Laborers,2,0,2063-02-12 11:02:46.471042
5117314,M,N,Y,1,292500.0,Working,Secondary / secondary special,Married,House / apartment,2028-02-09 11:11:26.391727,1,0,0,0,Laborers,3,0,2069-01-17 11:02:46.471042
5139548,F,Y,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,2040-11-10 11:11:26.391727,1,0,1,0,Medicine staff,4,0,2060-09-13 11:02:46.471042
5096416,F,N,N,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,2023-10-11 11:11:26.391727,1,1,0,0,Laborers,2,0,2069-09-18 11:02:46.471042
5042286,F,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,2026-11-09 11:11:26.391727,1,0,0,0,Secretaries,1,0,2053-02-07 11:02:46.471042
5050729,M,Y,N,0,180000.0,Working,Secondary / secondary special,Single / not married,With parents,2024-12-18 11:11:26.391727,1,0,0,0,Laborers,1,0,2046-11-10 11:02:46.471042
5044935,M,N,Y,2,360000.0,State servant,Higher education,Married,House / apartment,2038-12-13 11:11:26.391727,1,0,1,0,Managers,4,0,2067-05-23 11:02:46.471042
5113539,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,2028-05-16 11:11:26.391727,1,0,0,0,Laborers,2,0,2080-12-09 11:02:46.471042
5033452,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,2038-07-25 11:11:26.391727,1,1,1,0,Core staff,2,0,2075-12-03 11:02:46.471042
5065335,M,N,Y,0,202500.0,Commercial associate,Lower secondary,Married,Rented apartment,2028-10-22 11:11:26.391727,1,0,1,0,Sales staff,2,0,2050-04-01 11:02:46.471042
5145978,F,Y,N,0,112500.0,State servant,Secondary / secondary special,Widow,House / apartment,2039-08-11 11:11:26.391727,1,0,0,0,Secretaries,1,0,2077-01-01 11:02:46.471042
5105614,F,Y,Y,2,135000.0,Working,Higher education,Married,House / apartment,2024-10-08 11:11:26.391727,1,0,0,0,Accountants,4,0,2057-04-12 11:02:46.471042
5038845,F,N,Y,0,103500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2027-10-22 11:11:26.391727,1,1,1,0,Sales staff,2,0,2070-01-27 11:02:46.471042
5105556,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,2035-12-02 11:11:26.391727,1,0,0,0,Laborers,2,0,2077-09-22 11:02:46.471042
5028383,M,Y,N,0,337500.0,Working,Secondary / secondary special,Single / not married,With parents,2032-07-27 11:11:26.391727,1,0,0,0,Core staff,1,0,2054-07-27 11:02:46.471042
5009980,F,Y,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,2034-02-11 11:11:26.391727,1,0,0,0,Medicine staff,2,0,2080-01-12 11:02:46.471042
5009706,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,2024-06-14 11:11:26.391727,1,0,0,0,Managers,2,0,2055-05-23 11:02:46.471042
5146463,M,Y,N,0,360000.0,State servant,Higher education,Married,House / apartment,2028-10-10 11:11:26.391727,1,0,0,0,Laborers,2,0,2050-11-04 11:02:46.471042
5112662,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2025-03-01 11:11:26.391727,1,0,0,0,Managers,3,0,2057-02-06 11:02:46.471042
5096796,M,Y,Y,0,337500.0,Working,Higher education,Separated,House / apartment,2025-02-09 11:11:26.391727,1,0,0,0,Laborers,1,0,2059-08-14 11:02:46.471042
5066597,F,N,N,1,360000.0,Commercial associate,Higher education,Civil marriage,House / apartment,2028-10-09 11:11:26.391727,1,0,0,0,Sales staff,3,0,2064-01-17 11:02:46.471042
5047704,F,N,Y,2,191399.3262295082,Working,Secondary / secondary special,Single / not married,House / apartment,2027-08-10 11:11:26.391727,1,0,0,0,Laborers,3,0,2063-10-21 11:02:46.471042
5143019,M,N,N,0,270000.0,Working,Secondary / secondary special,Married,With parents,2025-03-19 11:11:26.391727,1,1,1,0,Laborers,2,0,2055-09-24 11:02:46.471042
5118617,F,N,N,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,2037-10-09 11:11:26.391727,1,0,0,0,Sales staff,1,0,2066-09-08 11:02:46.471042
5042232,F,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,2040-09-07 11:11:26.391727,1,1,0,0,Sales staff,1,0,2058-09-09 11:02:46.471042
5125317,M,Y,N,0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2030-12-18 11:11:26.391727,1,0,0,0,Laborers,2,0,2080-08-29 11:02:46.471042
5038814,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2025-07-21 11:11:26.391727,1,0,0,0,Laborers,2,0,2076-07-13 11:02:46.471042
5095356,F,N,N,0,157500.0,Working,Secondary / secondary special,Single / not married,With parents,2026-05-10 11:11:26.391727,1,0,0,0,Sales staff,1,0,2048-03-16 11:02:46.471042
5037266,M,Y,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,2027-02-17 11:11:26.391727,1,0,0,0,Drivers,1,0,2056-01-26 11:02:46.471042
5052865,F,N,Y,0,94500.0,Commercial associate,Incomplete higher,Married,House / apartment,2032-12-23 11:11:26.391727,1,1,1,0,Sales staff,2,0,2061-06-26 11:02:46.471042
5096211,M,N,N,0,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,2023-12-11 11:11:26.391727,1,1,0,0,Low-skill Laborers,2,0,2062-06-02 11:02:46.471042
5023280,F,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2030-03-28 11:11:26.391727,1,0,0,0,Sales staff,2,0,2069-03-27 11:02:46.471042
5132340,F,N,Y,2,198000.0,Commercial associate,Incomplete higher,Separated,House / apartment,2031-03-17 11:11:26.391727,1,0,0,0,Laborers,3,0,2066-05-07 11:02:46.471042
5045917,M,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,2029-01-21 11:11:26.391727,1,0,0,0,Drivers,2,0,2070-01-10 11:02:46.471042
5041073,F,N,Y,0,67500.0,Working,Secondary / secondary special,Single / not married,House / apartment,2024-01-10 11:11:26.391727,1,0,0,0,Laborers,2,0,2073-04-13 11:02:46.471042
5149660,F,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,2031-08-20 11:11:26.391727,1,0,0,0,Realty agents,3,0,2056-02-23 11:02:46.471042
5022756,F,N,N,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,2032-03-06 11:11:26.391727,1,0,0,0,Sales staff,2,0,2053-01-29 11:02:46.471042
5036562,F,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,2037-06-29 11:11:26.391727,1,1,0,0,Laborers,3,0,2056-03-27 11:02:46.471042
5117754,M,Y,N,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,2028-01-10 11:11:26.391727,1,0,0,0,Managers,2,0,2067-05-07 11:02:46.471042
5125281,F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,2033-08-16 11:11:26.391727,1,0,0,1,Sales staff,3,0,2068-01-31 11:02:46.471042
5149039,F,N,Y,2,270000.0,Commercial associate,Higher education,Civil marriage,House / apartment,2033-08-19 11:11:26.391727,1,0,0,0,Laborers,4,0,2053-08-25 11:02:46.471042
5021267,F,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,2036-02-04 11:11:26.391727,1,0,0,0,Laborers,3,0,2063-03-30 11:02:46.471042
5125166,M,N,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,2028-04-18 11:11:26.391727,1,0,0,0,Laborers,3,0,2056-04-13 11:02:46.471042
5125524,M,N,N,2,171000.0,Working,Secondary / secondary special,Married,Municipal apartment,2039-01-17 11:11:26.391727,1,1,1,0,Core staff,4,0,2061-06-21 11:02:46.471042
5010089,F,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2028-02-12 11:11:26.391727,1,0,0,0,Laborers,2,0,2051-09-21 11:02:46.471042
5126457,F,N,N,0,94500.0,Working,Higher education,Married,House / apartment,2024-01-18 11:11:26.391727,1,0,0,0,Security staff,2,0,2069-07-29 11:02:46.471042
5142763,F,N,N,0,117000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,2024-12-17 11:11:26.391727,1,0,0,0,Sales staff,1,0,2050-12-12 11:02:46.471042
5023261,M,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2028-02-26 11:11:26.391727,1,0,0,0,Drivers,2,0,2081-07-23 11:02:46.471042
5090861,F,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2029-06-12 11:11:26.391727,1,0,0,0,Sales staff,2,0,2077-08-16 11:02:46.471042
5118397,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,2028-01-10 11:11:26.391727,1,0,0,0,Drivers,2,0,2070-06-23 11:02:46.471042
5069399,M,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,2027-08-23 11:11:26.391727,1,1,1,0,Core staff,1,0,2046-07-01 11:02:46.471042
5008889,F,N,Y,0,247500.0,Commercial associate,Higher education,Separated,Rented apartment,2027-03-14 11:11:26.391727,1,0,0,0,Core staff,1,0,2070-02-05 11:02:46.471042
5022041,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,2027-05-11 11:11:26.391727,1,0,0,1,Sales staff,2,0,2051-01-09 11:02:46.471042
5126124,F,Y,N,0,72000.0,Working,Secondary / secondary special,Married,House / apartment,2024-02-18 11:11:26.391727,1,1,1,0,Medicine staff,2,0,2065-01-31 11:02:46.471042
5050853,M,N,N,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,2027-08-19 11:11:26.391727,1,0,0,0,High skill tech staff,1,0,2049-06-27 11:02:46.471042
5024412,M,Y,N,0,270000.0,Working,Higher education,Married,House / apartment,2037-06-06 11:11:26.391727,1,0,0,0,Managers,2,0,2074-05-21 11:02:46.471042
5090612,F,Y,N,0,202500.0,Working,Higher education,Married,House / apartment,2031-06-19 11:11:26.391727,1,0,0,0,Accountants,2,0,2061-04-05 11:02:46.471042
5028274,F,Y,N,2,360000.0,Working,Incomplete higher,Married,House / apartment,2029-07-27 11:11:26.391727,1,0,0,0,Accountants,4,0,2058-05-13 11:02:46.471042
5028996,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,2024-06-26 11:11:26.391727,1,0,0,0,Laborers,2,0,2057-01-30 11:02:46.471042
5126322,F,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,2028-03-20 11:11:26.391727,1,1,1,0,High skill tech staff,2,0,2072-03-08 11:02:46.471042
5053610,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,2033-08-02 11:11:26.391727,1,0,0,0,Laborers,2,0,2079-11-18 11:02:46.471042
5069227,F,Y,Y,0,191399.3262295082,Commercial associate,Secondary / secondary special,Married,House / apartment,2026-02-22 11:11:26.391727,1,0,1,0,Sales staff,2,0,2070-12-16 11:02:46.471042
5137401,F,N,N,0,157500.0,Working,Higher education,Separated,House / apartment,2031-09-22 11:11:26.391727,1,0,0,0,Medicine staff,1,0,2070-09-14 11:02:46.471042
5142812,M,Y,N,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,2035-03-20 11:11:26.391727,1,1,1,0,Core staff,2,0,2055-05-27 11:02:46.471042
5053354,F,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,2023-10-24 11:11:26.391727,1,0,0,0,Laborers,2,0,2073-10-13 11:02:46.471042
5087944,F,N,Y,0,72000.0,Working,Secondary / secondary special,Widow,House / apartment,2029-03-14 11:11:26.391727,1,1,1,0,Cleaning staff,1,0,2078-01-21 11:02:46.471042
5068491,M,N,N,1,315000.0,Commercial associate,Higher education,Married,House / apartment,2023-10-24 11:11:26.391727,1,0,1,0,Laborers,3,0,2073-09-02 11:02:46.471042
5009739,F,Y,N,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,2035-07-15 11:11:26.391727,1,1,1,0,Core staff,2,0,2063-08-22 11:02:46.471042
5096991,F,N,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,2023-11-09 11:11:26.391727,1,0,0,0,Core staff,3,0,2057-02-09 11:02:46.471042
5046362,F,N,Y,0,90000.0,Working,Secondary / secondary special,Civil marriage,With parents,2023-11-22 11:11:26.391727,1,1,1,0,Sales staff,2,0,2062-11-24 11:02:46.471042
5066817,F,Y,N,1,360000.0,Working,Higher education,Widow,House / apartment,2034-07-11 11:11:26.391727,1,0,0,1,Managers,2,0,2068-08-18 11:02:46.471042
5068888,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,2036-11-22 11:11:26.391727,1,0,0,0,Medicine staff,2,0,2087-12-14 11:02:46.471042
5022308,F,N,Y,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,2032-08-06 11:11:26.391727,1,0,0,0,Laborers,1,0,2075-08-24 11:02:46.471042
5068465,F,N,Y,1,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2028-11-22 11:11:26.391727,1,0,1,0,Private service staff,3,0,2051-05-15 11:02:46.471042
5137033,M,Y,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,2024-01-22 11:11:26.391727,1,0,1,0,Laborers,3,0,2062-08-31 11:02:46.471042
5100220,M,Y,Y,2,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2040-04-10 11:11:26.391727,1,0,0,0,Drivers,4,0,2065-01-28 11:02:46.471042
5078842,F,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,With parents,2023-10-31 11:11:26.391727,1,0,0,0,Private service staff,3,0,2052-05-06 11:02:46.471042
5105150,F,N,Y,0,90000.0,Working,Higher education,Married,House / apartment,2028-05-03 11:11:26.391727,1,0,0,0,Sales staff,2,0,2075-05-14 11:02:46.471042
5045253,F,N,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,2033-08-11 11:11:26.391727,1,0,0,0,Core staff,3,0,2080-08-09 11:02:46.471042
5100000,F,N,N,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2032-11-09 11:11:26.391727,1,0,0,0,Sales staff,3,0,2065-03-13 11:02:46.471042
5029725,F,N,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,2031-06-24 11:11:26.391727,1,1,0,1,Core staff,3,0,2050-04-13 11:02:46.471042
5090925,F,N,Y,0,243000.0,Commercial associate,Secondary / secondary special,Married,With parents,2032-11-07 11:11:26.391727,1,0,0,0,Laborers,2,0,2070-01-20 11:02:46.471042
5115947,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,2026-07-17 11:11:26.391727,1,0,0,0,Laborers,1,0,2049-10-03 11:02:46.471042
5149040,F,N,Y,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,2033-05-22 11:11:26.391727,1,0,0,0,Laborers,2,0,2077-08-01 11:02:46.471042
5113291,F,Y,Y,2,121500.0,Working,Incomplete higher,Married,House / apartment,2023-10-15 11:11:26.391727,1,1,1,0,Core staff,4,0,2054-07-10 11:02:46.471042
5139951,F,Y,Y,0,121500.0,State servant,Secondary / secondary special,Married,House / apartment,2032-05-10 11:11:26.391727,1,1,0,0,Laborers,2,0,2078-03-27 11:02:46.471042
5028697,M,Y,N,1,270000.0,Working,Higher education,Married,Rented apartment,2024-01-25 11:11:26.391727,1,0,1,0,Laborers,3,0,2053-02-15 11:02:46.471042
5009443,F,N,N,0,90000.0,State servant,Secondary / secondary special,Married,House / apartment,2028-02-12 11:11:26.391727,1,0,1,0,Laborers,2,0,2049-06-28 11:02:46.471042
5096621,F,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,2027-11-11 11:11:26.391727,1,0,1,0,Laborers,3,0,2063-02-07 11:02:46.471042
5149150,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,2033-04-21 11:11:26.391727,1,1,0,0,Laborers,2,0,2053-06-30 11:02:46.471042
5118448,F,N,N,1,76500.0,Working,Secondary / secondary special,Married,House / apartment,2025-07-10 11:11:26.391727,1,1,0,0,Sales staff,3,0,2051-02-09 11:02:46.471042
5022833,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,2027-12-09 11:11:26.391727,1,0,0,0,Core staff,2,0,2070-10-09 11:02:46.471042
5010397,F,Y,Y,1,225000.0,Working,Higher education,Married,House / apartment,2027-11-13 11:11:26.391727,1,1,1,0,High skill tech staff,3,0,2062-03-31 11:02:46.471042
5047789,F,Y,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,2026-03-11 11:11:26.391727,1,0,0,0,Laborers,2,0,2052-02-21 11:02:46.471042
5150047,F,N,Y,0,283500.0,Working,Secondary / secondary special,Married,House / apartment,2025-04-21 11:11:26.391727,1,0,0,0,Sales staff,2,0,2072-09-04 11:02:46.471042
5021682,M,N,Y,0,191399.3262295082,Commercial associate,Secondary / secondary special,Separated,House / apartment,2033-07-06 11:11:26.391727,1,0,0,0,Cleaning staff,1,0,2074-10-31 11:02:46.471042
5088699,F,Y,Y,0,252000.0,Working,Secondary / secondary special,Married,House / apartment,2026-12-18 11:11:26.391727,1,0,0,0,Medicine staff,2,0,2071-08-05 11:02:46.471042
5146472,F,Y,Y,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,2033-12-10 11:11:26.391727,1,0,0,0,Sales staff,2,0,2062-03-16 11:02:46.471042
